timestamp,price,volume,price_mean,price_std,z_score,anomaly,residual_z_score
2024-11-11 00:00:00,3191.9044555518153,47726595161.32535,2624.4456165255165,194.71719494035818,2.9142718453812533,1,1.9359695597711162
2024-11-12 00:00:00,3372.7914863430115,62390436438.24982,2654.2848984850225,235.71454415150328,3.048206424615766,1,2.596301203651619
2024-11-13 00:00:00,3260.934386131155,60074013245.45247,2680.7540204657726,257.518421942592,2.2529664529969846,1,1.5676098255626447
2024-11-14 00:00:00,3191.8991843987947,65592582441.25777,2699.5338474071405,273.6166011195133,1.7994717242196625,-1,1.0084999084753752
2024-11-15 00:00:00,3059.812296932496,37531565153.535194,2714.791722518354,280.66630959564344,1.229291021466786,1,0.4145868928540162
2024-11-16 00:00:00,3093.913043390382,33076552515.401417,2730.865485325287,288.26399974404336,1.2594273249086039,1,0.12548398262925528
2024-11-17 00:00:00,3133.8802234191417,26503107468.25979,2748.5574830281043,296.3280867093395,1.3003247335410035,1,-0.45324441087101286
2024-11-18 00:00:00,3075.534532601624,28547657381.28478,2762.970083415255,301.49470464056594,1.0367162154937355,-1,-0.8528032363138293
2024-11-19 00:00:00,3209.4239073326826,35364731417.99857,2781.618237340337,311.4036154041985,1.3737980191304406,1,-0.3456095555504527
2024-11-20 00:00:00,3112.9098010150224,29767245881.040333,2793.9499260021703,317.09302436918716,1.0058873910814619,1,-1.0642146657784277
2024-11-21 00:00:00,3075.193856649331,29508936260.346874,2807.598656591347,320.1810510413182,0.8357621389138719,-1,-1.5484525889068015
2024-11-22 00:00:00,3365.9369715466096,55714132904.97961,2832.4777118745465,333.7755477419241,1.598257461581742,1,-0.1707862666468487
2024-11-23 00:00:00,3327.7571951719624,36536922518.79305,2859.2661565033072,340.3576253383289,1.3764669976262662,1,-0.4900685025973108
2024-11-24 00:00:00,3394.036961782547,42885423857.47691,2887.8595871853963,348.2249876675763,1.4535929141315949,-1,-0.6137696720283476
2024-11-25 00:00:00,3368.7027619429946,30123422893.99126,2919.413236275871,347.4518845536897,1.2930985429658752,1,-0.8594902323216886
2024-11-26 00:00:00,3417.291223691937,53625394443.87371,2950.677156957458,348.6865097289029,1.338205103195023,1,-0.5101492921461562
2024-11-27 00:00:00,3325.636532587645,41896722105.13149,2978.0149431390832,344.7077722694886,1.0084530069046287,1,-1.1075890579581464
2024-11-28 00:00:00,3666.1884904377557,48465294233.32744,3014.7274309643985,357.592210884851,1.8217987966274116,1,0.6846483668397629
2024-11-29 00:00:00,3579.2407862474997,33082767875.13153,3046.080878796711,364.64597421406916,1.4621302445472537,1,0.10575709011726374
2024-11-30 00:00:00,3598.1933212253616,28800628431.21762,3077.4335167759086,370.4827254572655,1.4056250633729526,-1,-0.0017856621642546912
2024-12-01 00:00:00,3709.9094391073327,31961998508.230377,3117.2721385047844,372.1450639838874,1.5924900205802743,1,0.8423273340864373
2024-12-02 00:00:00,3708.8072387383017,29705280034.459038,3157.1044702273543,369.2699333277904,1.494036526448571,1,0.6779455115024112
2024-12-03 00:00:00,3643.855375704235,49031522663.40944,3195.52124441554,357.37901556109904,1.2545060335587777,1,0.3695091770206546
2024-12-04 00:00:00,3625.7104579497204,39557549415.34987,3234.47893676904,337.2281094480072,1.160139117172257,1,0.17273635193541892
2024-12-05 00:00:00,3839.443460715871,59744855714.19937,3282.5954783291263,315.7558918609434,1.7635394833169937,1,1.2528237355208842
2024-12-06 00:00:00,3796.8688671601276,64995601294.502495,3328.412157905943,284.8389320927114,1.6446372194012724,-1,1.076720702228057
2024-12-07 00:00:00,4013.726145388712,55954471926.67034,3371.515637918671,287.5204385890684,2.23361688866893,1,1.7725068951295262
2024-12-08 00:00:00,4000.992076502189,21959792763.543846,3408.3829780226156,295.1179004498334,2.0080418625108436,1,1.6840519277298016
2024-12-09 00:00:00,4015.7820212328807,20728146237.12733,3443.543734165771,302.7118807532759,1.8903727387347242,1,2.1030049428922655
2024-12-10 00:00:00,3713.3138979971745,59141397866.09827,3462.986346629877,300.6056006912902,0.8327441364752673,1,0.5344357868020676
2024-12-11 00:00:00,3626.5886417774996,63643513993.15369,3477.4758195040663,297.54918819236485,0.5011367134936768,-1,0.043943751462482056
2024-12-12 00:00:00,3828.1075883404096,38471623681.40909,3492.65302290398,303.57658041064377,1.1050080509592175,1,0.9916697477226178
2024-12-13 00:00:00,3878.850012073054,47474608675.336655,3513.2502104353766,308.23920004181235,1.1860911966683154,-1,1.146702135814518
2024-12-14 00:00:00,3907.4296595053356,36218321642.49857,3537.101226272261,310.1932410094729,1.193863644571692,1,1.4170679965431732
2024-12-15 00:00:00,3866.9958020348054,28647722345.409325,3564.0073431090045,302.27203388619085,1.0023701333874628,-1,1.5920084609755614
2024-12-16 00:00:00,3961.3154661802305,24816850994.80954,3592.920757202,297.1977525914114,1.2395608841790298,1,1.9276473964741292
2024-12-17 00:00:00,3992.857195846062,50679799770.94302,3621.5533229495636,292.7930214495518,1.268144544764958,1,1.6058251638409837
2024-12-18 00:00:00,3879.4062240100893,32823036037.584606,3648.3490459965124,277.4835269942077,0.8326879095003004,1,1.1775164079369356
2024-12-19 00:00:00,3628.2624780444953,50734709374.83128,3662.310331686907,264.8888376319639,-0.1285363850994644,1,-0.3164223651307902
2024-12-20 00:00:00,3434.6754695380805,64452959600.863884,3673.0358539710082,247.841883359848,-0.9617437585674177,-1,-1.3108763448338405
2024-12-21 00:00:00,3468.658920056454,72936574193.4554,3686.1513560845788,224.41777241974293,-0.9691408736618895,-1,-1.056909003003837
2024-12-22 00:00:00,3337.5972231166807,32479699770.041058,3685.2066978035814,225.8671199929426,-1.5389998982488557,1,-1.8595192979884754
2024-12-23 00:00:00,3275.8894274015142,25811397925.979923,3683.4777722112335,228.8760789786032,-1.7808254433082247,1,-2.013340796494033
2024-12-24 00:00:00,3414.6414419807993,35528067791.09896,3684.164588217842,228.00683327277707,-1.1820836348119321,1,-1.4020704330578502
2024-12-25 00:00:00,3497.555287927574,24085249644.32143,3688.4596724173275,223.01846214151772,-0.8560026047019091,1,-0.7454884194439984
2024-12-26 00:00:00,3494.5109273631047,17503804977.00058,3691.0336625397,220.20874302168548,-0.8924383858693671,1,-0.5227021041150685
2024-12-27 00:00:00,3327.7897761683494,21239977785.94795,3691.1054373257234,220.08585538320057,-1.6507905995357592,1,-1.381026305023415
2024-12-28 00:00:00,3328.6111553091764,24582312087.174118,3679.8528594881045,229.81839633048958,-1.528344596373504,1,-1.3778798183026697
2024-12-29 00:00:00,3397.8341205085153,13861298668.649797,3673.805970630138,234.8875884753847,-1.1749103131115135,1,-0.7800040998712039
2024-12-30 00:00:00,3357.330742971463,11315432322.371536,3665.777218021675,241.5823318137027,-1.2767758003431786,1,-0.9534526338280147
2024-12-31 00:00:00,3359.513941757392,27664137021.813133,3654.0973681100095,247.76627215592285,-1.188956930212164,1,-0.44716926738614604
2025-01-01 00:00:00,3336.6175137659498,21466394178.61746,3641.691043944265,254.16790706784676,-1.2002834413586285,1,-0.4439322047912335
2025-01-02 00:00:00,3348.967247123586,13440599794.35101,3631.861439658243,259.722818284708,-1.0892157816667023,1,-0.021541385046023764
2025-01-03 00:00:00,3448.140436960939,22683249623.05199,3625.9424389586175,261.88223616683075,-0.6789387649966856,1,0.6668236849205482
2025-01-04 00:00:00,3604.2913795931763,22019312215.306797,3618.1040362545273,258.7722822885658,-0.05337765134346186,1,1.5066993135845475
2025-01-05 00:00:00,3660.37804173532,15951962220.78043,3613.5543420737004,256.71256995409675,0.18239737800915753,1,2.0224298192693806
2025-01-06 00:00:00,3635.8549961807084,12542101206.558632,3600.9586371001,245.42287622713764,0.14218869739067014,1,1.3601060948436432
2025-01-07 00:00:00,3687.1447140588307,24440100572.59286,3590.4970583519885,234.216022112877,0.41264322925040664,1,1.6446761819888855
2025-01-08 00:00:00,3380.0211263090155,32832589510.813023,3569.305028521193,222.8976075337089,-0.8491966526987151,1,0.1698459202512554
2025-01-09 00:00:00,3325.1300293537356,35080974963.72023,3556.3655662330784,225.50150585052683,-1.0254279057125977,1,0.11347502815490162
2025-01-10 00:00:00,3219.09284475812,30096896683.041233,3542.782372999099,233.26494180948274,-1.3876475638818884,1,-0.4366331102257219
2025-01-11 00:00:00,3269.1759954060667,26722437003.95787,3524.1513199012875,232.00772478281627,-1.0989949784383455,1,-0.3576602585179812
2025-01-12 00:00:00,3283.591322828503,11047744222.743227,3504.3093635931355,226.00326511734525,-0.9766143893984511,1,-0.44020786592734645
2025-01-13 00:00:00,3264.070968533687,9699706283.258541,3482.864073894081,216.767657232779,-1.0093438668548222,1,-0.47376674517388834
2025-01-14 00:00:00,3134.5520394596483,41743898872.017,3458.4492818082426,213.2296742977872,-1.5190064113508595,1,-0.8173549557800351
2025-01-15 00:00:00,3224.8006483414138,22365842880.809456,3433.8987878802814,194.95140048722146,-1.0725654651174124,1,-0.5122239154452504
2025-01-16 00:00:00,3447.0340476747956,23773995063.828526,3415.7046829412398,163.99986097388822,0.19103287373239944,1,0.25502796035902
2025-01-17 00:00:00,3309.4466139900196,25012556602.905136,3396.706029273904,139.63324749532885,-0.6249186125016774,1,-0.3678258154098544
2025-01-18 00:00:00,3477.284285084809,27778832363.7708,3391.673422841914,133.5897635576095,0.6408489689853828,1,0.598982115473827
2025-01-19 00:00:00,3309.0995676199964,32195594202.134895,3387.4875594446444,134.16204109707905,-0.5842784679157258,1,
2025-01-20 00:00:00,3208.1365439891497,59678736709.7496,3378.8034802424013,137.12563392269348,-1.2446027148320606,1,
2025-01-21 00:00:00,3263.069869880814,49563768850.78339,3376.319235134539,138.56542256783212,-0.817298884202413,1,
2025-01-22 00:00:00,3326.0285404709143,33762939512.697853,3377.990538903519,137.61141236886567,-0.3775994849418526,1,
2025-01-23 00:00:00,3237.2996671291435,21782301388.383984,3372.0791464084637,139.77474729718944,-0.9642620136007236,1,
2025-01-24 00:00:00,3332.580893146162,33863218042.431107,3366.5799999157502,137.90064527287723,-0.24654784393728513,1,
2025-01-25 00:00:00,3311.8499838687,25895320216.868122,3360.4913017992703,136.07780940354564,-0.3574522410654202,1,
2025-01-26 00:00:00,3320.1314101789453,12706329663.414034,3360.2360229329565,136.1484372754656,-0.29456535496524716,1,
2025-01-27 00:00:00,3232.2767744705584,13000445022.22209,3357.024876905002,138.04292254203543,-0.9036906792266498,1,
2025-01-28 00:00:00,3173.5346079397173,41151086046.07612,3349.5482264860425,141.7800483083578,-1.2414554843676788,1,
2025-01-29 00:00:00,3076.4937692857234,19807794444.483303,3340.186994029851,150.26586435180286,-1.7548444943341786,1,
2025-01-30 00:00:00,3114.4358854363104,22051422147.78046,3332.0177254858154,155.7410531397031,-1.3970744107806268,1,
2025-01-31 00:00:00,3248.249484352305,19504592311.356525,3329.07212450536,156.48495097581014,-0.5164882606861594,1,
2025-02-01 00:00:00,3296.390634843652,31441846706.254246,3327.319570762696,156.5488551152572,-0.1975673082774882,1,
2025-02-01 19:59:53,3194.4989968527607,18682784217.272808,3318.8648560924235,156.64785174564432,-0.7939199794555806,1,
