timestamp,price,volume,price_mean,price_std,price_change,volume_change,rolling_mean_5,rolling_mean_20,rolling_std_5,rsi,anomaly_score,is_anomaly,price_change_pct,rolling_std,anomaly
2024-10-10 00:00:00,2367.615096789395,14384326799.317202,2477.0937241578827,125.41023644924708,-0.03024825983576407,0.05758910958941299,2417.0531267986985,2528.4419087010624,29.64505036966778,34.27414060978471,-0.4800056464880364,False,-3.024825983576407,127.69085690316062,1
2024-10-11 00:00:00,2381.7817088014776,14686776834.298496,2476.83731408041,125.60327369951727,0.0059834945432191144,0.021026360093240548,2410.328705810083,2519.649901363923,33.654789969275406,30.302843519865462,-0.46424772011285076,False,0.5983494543219114,124.6489212815729,1
2024-10-12 00:00:00,2435.7137843692162,13097241431.234644,2479.9289761029127,123.3150712854023,0.02264358457722704,-0.10822901586900668,2409.865280175124,2510.7056103447094,33.190720429182086,28.804535612898192,-0.48096183603522774,False,2.264358457722704,107.44414121583405,1
2024-10-13 00:00:00,2477.6130275578225,8538997411.470292,2483.7727357490203,121.3028706431981,0.01720203886741034,-0.3480308463195717,2420.8377574275883,2505.4438775355375,45.35483477365019,34.24802388004758,-0.466533079615025,False,1.720203886741034,87.01365206686908,1
2024-10-14 00:00:00,2466.8607267086663,7516544091.44527,2484.4985529618775,121.1284258393971,-0.0043397821732293895,-0.11973927040328858,2425.9168688453155,2496.3872557608042,49.476966492252835,34.781015869855835,-0.46445733625632873,False,-0.43397821732293895,61.951739341257536,1
2024-10-15 00:00:00,2628.504376157751,21502937840.286705,2491.512605223202,123.22414241557456,0.06552605410551604,1.8607479153564244,2478.0947247189865,2495.1202573032915,91.95357405973684,52.12680415387218,-0.5520689470684036,True,6.552605410551604,68.6112070863926,1
2024-10-16 00:00:00,2602.0760435960988,21986428173.14599,2500.8270289514703,120.55134499838674,-0.010054513434093693,0.022484850044696802,2522.153591677911,2496.295741504923,86.90668952430755,62.264185106506154,-0.42805810892998,False,-1.0054513434093693,82.23630993661239,1
2024-10-17 00:00:00,2611.700159182395,16135687550.25065,2511.379206302415,115.68227848354292,0.003698629642274298,-0.26610691726823443,2557.3508666405464,2495.333257613596,78.36389056285815,72.96698428695514,-0.4312701566857542,False,0.3698629642274298,90.20447273424914,1
2024-10-18 00:00:00,2603.1202923346113,14330391810.475258,2520.113468938243,112.22199547249605,-0.0032851653424371685,-0.11188217013704815,2582.4523195959046,2490.5796311685963,65.47881340750915,74.16203189922886,-0.42886562238359394,False,-0.32851653424371685,91.37599503512779,1
2024-10-19 00:00:00,2643.156520987104,16301885114.203026,2529.486653234456,110.28352191591517,0.015380091642475113,0.13757427778678322,2617.711478451592,2488.726522114828,17.730216618120025,72.6669245900581,-0.451386260143562,False,1.5380091642475113,99.17615802870831,1
2024-10-20 00:00:00,2649.979289580214,7337169826.464913,2535.64480344322,111.72066292151405,0.0025812957117505864,-0.5499189342174666,2622.0064611360845,2488.244926013254,22.857892171731724,73.2548967618047,-0.4925374215448462,False,0.25812957117505864,104.30183789219171,1
2024-10-21 00:00:00,2742.9591411600395,12697856633.571321,2541.8227129637467,117.92968916464908,0.035087010659073714,0.7306205163427728,2650.1830806488733,2495.525825487084,55.57124428144945,76.52888174029569,-0.4974262560360577,False,3.5087010659073714,118.50069621032456,1
2024-10-22 00:00:00,2665.731938974013,17340865615.868176,2543.52712410443,119.3783908418135,-0.028154703811361204,0.3656529693382582,2660.9894366071962,2506.2308463062964,51.3069144197057,69.08259514952287,-0.4406254511236184,False,-2.8154703811361204,118.75494490027391,1
2024-10-23 00:00:00,2619.5653130506435,15418370745.51069,2544.7510450814098,119.98212023274083,-0.01731855527121684,-0.11086498868881489,2664.2784407504028,2518.9475599466773,47.0176304204101,63.40895530390722,-0.4233802331717904,False,-1.731855527121684,115.58027080835255,1
2024-10-24 00:00:00,2524.1038563091197,19004341635.326817,2540.6214015516025,118.42811279081958,-0.03644171659547324,0.23257780922541627,2640.467907814806,2527.7525109158964,79.38939084792003,61.41053814018794,-0.4418605624828612,False,-3.644171659547324,101.87904839770528,1
2024-10-25 00:00:00,2536.234041319884,16708110976.636312,2536.7010580853316,116.48147110707593,0.004805739264826414,-0.12082663544745398,2617.71885816274,2533.7182927041276,91.37469255467967,61.29559522317172,-0.4185135130949789,False,0.4805739264826414,86.52865730622689,1
2024-10-26 00:00:00,2422.09328922875,23734197478.807434,2531.4852890741745,118.03508684225241,-0.045004029687943814,0.420519501695674,2553.545687776482,2534.0527664783376,94.06193904315914,49.08451196313853,-0.46930037373777633,False,-4.500402968794381,88.40743965253448,1
